Date,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM
198509,  -8.0279,  -5.7784,  -4.9586,  -3.9524,  -4.0164,  -7.3969,  -6.1720,  -3.3492,  -3.5573,  -5.3443,  -6.8827,  -4.3795,  -3.1697,  -3.9877,  -3.1783,  -5.0315,  -4.0665,  -4.7743,  -6.3535,  -4.7052,  -3.6483,  -1.4507,  -3.0356,  -3.1811,  -4.1191
198510,   0.7111,   1.8896,   3.4439,   3.3519,   1.7885,   4.1150,   3.6499,   4.3043,   5.7893,   3.1723,   4.2400,   4.4096,   4.3489,   2.4039,   3.2895,   5.6865,   5.3586,   4.2489,   5.5031,   5.2195,   3.7316,   4.3214,   4.8707,   5.8133,   6.3795
198511,   5.5309,   6.4064,   6.4750,   5.0924,   4.6988,   9.3077,   7.2121,   8.0881,   7.0320,   6.7039,   7.5320,   7.3962,   5.7765,   6.4283,   6.4442,   8.7828,   6.8126,   8.2871,   5.4985,   5.6304,  10.0210,   8.1687,   7.8337,   3.9221,   4.7066
198512,   3.6800,   5.2735,   4.0854,   4.0687,   3.2547,   5.1681,   4.2355,   5.3742,   3.7685,   0.2863,   5.8744,   4.5748,   2.5996,   2.6689,   5.5930,   3.7554,   4.2864,   2.8272,   4.9700,   5.1018,   6.8629,   3.7452,   4.8707,   3.0209,   4.4046
198601,   3.8348,   2.1340,   2.5141,   2.1307,   3.1164,   1.0686,   2.2383,   0.7888,   0.2140,   2.4679,   1.9573,   2.9500,   1.5439,   2.2039,   2.8042,   1.1549,   0.5031,   1.8553,   2.7210,   3.4715,   0.4269,   1.3437,   1.6802,  -1.4310,   1.4098
198602,   5.8459,   6.5192,   6.6441,   7.9370,   5.4880,   7.4888,   7.1601,   7.1368,   9.5055,   4.9543,   6.9533,   9.5483,   7.5581,   7.2499,   6.8080,   7.8931,   9.5503,   7.0059,   7.2551,   7.5173,   7.5980,  10.1226,   8.7234,   6.4516,   7.1978
198603,   4.7008,   5.4524,   5.1835,   4.6514,   6.4757,   3.5059,   5.1696,   5.7168,   4.9449,   6.3580,   4.7421,   7.3299,   5.0025,   5.6171,   5.2317,   5.6352,   5.3175,   6.6132,   4.0467,   5.0618,   5.9924,   7.3229,   5.4300,   4.7504,   4.5592
198604,   2.6529,   2.4441,   0.9730,   0.4079,   0.3654,   2.4182,   2.0554,  -0.1202,   1.0538,  -1.6131,   1.7408,   2.3845,   0.9104,   0.6364,  -1.2587,   1.8139,  -0.1171,  -1.7830,  -2.5066,  -4.9518,   0.4027,  -0.9775,  -2.3534,  -2.7004,  -2.7371
198605,   4.1425,   3.4849,   4.4230,   3.8411,   3.8944,   3.2831,   2.3898,   5.3410,   4.4290,   2.1714,   6.1591,   4.2024,   6.0806,   5.5530,   3.3550,   6.2659,   3.8590,   5.6523,   4.4088,   4.3070,   5.2110,   6.3138,   3.5011,   6.5658,   5.5480
198606,   0.2266,  -1.7091,   0.0146,   1.4135,   2.0157,   0.6128,   0.1838,   2.6923,   1.7961,   2.3700,   1.3050,  -0.7787,   2.1022,   0.4111,   2.5611,   1.5269,   1.0197,   0.1045,   3.7681,   1.2549,   2.1942,   2.0792,   0.9731,   0.7113,   2.9329
198607, -10.1899,  -8.5385,  -8.3516,  -6.2218,  -8.9156, -11.4026,  -9.7096,  -8.8761,  -4.9581,  -6.8337,  -9.8276,  -7.8195,  -7.9764,  -6.0424,  -5.5407,  -8.6990,  -7.6743,  -7.0431,  -4.7203,  -4.3608,  -7.1055,  -5.9131,  -4.8296,  -2.5037,  -2.6119
198608,   0.2106,   0.5803,   2.2312,   1.8617,   1.6276,   2.5091,   4.4026,   4.1974,   5.5359,   4.5537,   4.1334,   3.9450,   6.1356,   7.3193,   8.7533,   4.2307,   6.4075,   6.9619,  10.1885,   9.4490,   4.3954,   6.5004,   6.1097,  10.2999,  10.7879
198609,  -8.1654,  -6.2601,  -5.4495,  -4.4856,  -3.2520,  -8.7641,  -5.9031,  -4.7519,  -2.5548,  -5.6579,  -8.2740,  -7.7739,  -4.3785,  -4.7871,  -5.2037,  -9.1987,  -6.2143,  -6.8790,  -6.7273,  -6.0343, -10.4083, -10.9420,  -7.7513,  -7.9936,  -6.4592
198610,   2.0335,   3.0473,   1.8235,   3.1059,   0.8442,   6.4369,   4.4244,   3.2805,   2.8399,   1.5138,   5.8888,   2.4676,   1.4520,   2.0328,   2.3261,   5.8076,   6.5622,   5.2746,   5.8134,   4.3386,   4.9879,   7.0332,   6.7254,   4.6076,   6.0545
198611,  -2.3138,   0.2698,   0.3950,  -0.1131,   1.3524,   0.3072,   0.2059,  -0.3439,  -2.0615,   0.1790,   0.1708,   0.3884,  -1.2557,   1.2587,  -0.4912,   1.2938,   1.3168,   1.5222,  -0.9507,   1.3044,   2.6740,   1.8745,   2.7727,   2.4791,   1.6520
198612,  -5.5351,  -2.2158,  -3.7238,  -1.7784,  -3.2814,  -3.1631,  -1.7463,  -3.3996,  -3.1383,   0.8583,  -2.5653,  -1.7532,  -3.7234,  -2.1710,  -0.7893,  -4.5269,  -2.9778,  -2.8219,  -2.6143,  -3.1947,  -1.7337,  -2.5108,  -4.3073,  -2.8158,  -2.9364
198701,  11.1473,  10.4196,  10.5211,   9.9660,   9.4177,  13.6275,  12.4415,  10.6163,   9.5335,  11.1488,  13.5562,  13.3451,   8.7192,  10.5075,  10.1086,  14.2569,  12.0601,  10.5197,  12.2992,  11.6042,  13.4808,  16.5312,  11.6934,  12.4753,  11.9224
198702,  10.6163,   8.4783,   7.0581,   7.2022,   6.4421,   9.7257,   9.2561,   6.2858,   6.0269,   5.5753,   8.8937,   8.2611,   5.3300,   4.2288,   4.5610,   7.1520,   7.1057,   6.4019,   3.2017,   2.6058,   8.1973,   5.9703,   3.0529,  -0.4207,  -1.0734
198703,   1.6531,   3.9998,   2.1231,   3.4825,   4.5820,   1.0914,   3.2958,   1.6286,   2.7594,   3.5096,   0.7077,   1.3122,   1.6568,   2.6124,   3.8533,   1.8781,   1.6662,   1.7798,   2.0475,  -1.3073,   1.4990,   2.2655,   0.6464,   3.0122,   4.8035
198704,  -2.2759,  -2.3811,  -2.3200,  -0.6886,  -1.2751,  -3.9018,  -2.5488,  -2.8457,  -4.2937,  -4.9100,  -2.2484,  -2.2071,  -4.4242,  -1.8935,  -2.9148,  -3.3644,  -2.5343,  -2.5956,  -2.0162,  -1.6438,  -1.3348,  -1.1568,  -2.2143,  -0.7088,  -0.4975
198705,  -0.2952,  -1.3525,  -0.1158,   0.6441,   3.2838,  -0.9624,  -0.0383,  -0.0054,   0.2328,   0.5061,   0.7228,   0.5247,  -0.8908,   0.3645,  -0.0786,   1.9844,   0.4351,  -0.3065,  -0.4870,   0.8003,   1.8483,  -0.5479,  -0.3681,   0.7693,   0.5196
198706,  -0.1689,   1.5053,   3.1194,   1.9374,   4.5629,   1.6997,   2.9659,   3.5805,   2.3264,   4.1191,   2.2038,   1.9898,   5.7757,   5.6495,   2.6512,   4.8682,   3.2451,   4.2216,   4.0995,   3.7522,   4.7115,   5.4204,   6.1020,   5.1397,   5.2802
198707,   1.7456,   2.0899,   2.0053,   2.9771,   5.3167,   2.2262,   2.0137,   4.0186,   3.3741,   5.9696,   2.3981,   4.4955,   3.9184,   3.6206,   7.5487,   3.7409,   5.0918,   4.6272,   4.4166,   4.8288,   5.9681,   3.1369,   6.1355,   2.5973,   3.0674
198708,   0.8275,   2.1171,   2.7276,   2.4231,   0.8565,   2.7650,   3.7630,   4.0056,   2.5177,   4.0856,   3.8344,   3.4629,   4.6933,   3.5316,   0.7629,   4.9312,   4.1519,   3.7398,   3.4889,   1.6658,   4.9123,   5.2526,   3.5503,   4.7301,   2.6116
198709,  -2.8743,  -0.1879,  -1.0642,  -0.4754,  -1.0642,  -2.0694,  -2.5204,  -0.7266,  -0.6556,  -2.6588,  -3.3577,  -2.2354,  -2.1027,  -2.4000,  -0.9956,  -1.9253,  -1.0877,  -2.3384,  -1.6404,  -0.0001,  -2.2257,  -4.0791,  -0.0602,  -2.0405,  -2.7280
198710, -34.3918, -30.8254, -29.0978, -28.7388, -28.7110, -32.6296, -31.9357, -28.5400, -24.6596, -29.2432, -29.8395, -28.8806, -24.7719, -22.8429, -26.2959, -25.9733, -29.1855, -24.4402, -18.9740, -23.9362, -21.6599, -22.4611, -21.9028, -15.0511, -18.7292
198711,  -8.4928,  -5.1132,  -4.8001,  -4.2830,  -3.6865,  -7.0511,  -5.0615,  -3.5929,  -3.1748,  -2.8927,  -6.6090,  -2.5377,  -3.0704,  -3.0247,  -4.0213,  -6.3693,  -6.1332,  -6.3739,  -4.4558,  -1.9734,  -9.6228,  -8.3103,  -8.1766,  -7.7529,  -7.4047
198712,   2.8502,   5.3151,   5.4528,   4.7294,   3.4336,  11.9131,   9.1484,   6.7548,   7.3639,   5.0853,  12.2229,   9.6663,   6.3234,   4.8241,   6.5460,  12.6416,  10.9622,   9.7380,   3.9181,   4.0827,   8.3851,   7.3394,   7.8600,   3.3519,   6.2522
198801,   6.1019,   7.0939,   4.5086,   5.0486,   6.2655,   1.8273,   3.3711,   4.9904,   4.1120,   6.8715,   1.2559,   3.5984,   3.9536,   7.5757,   6.2005,   0.1602,   4.7750,   4.6078,   5.8665,   5.6633,   2.2159,   1.5633,   5.4354,   8.9099,   8.6493
198802,   6.0971,   7.6684,   7.6426,   7.7090,   7.6358,   8.4326,  12.2247,   7.8842,   8.7311,   8.1856,   8.8260,   7.9444,   7.2313,   7.1410,   5.9391,   8.6310,   9.5451,   6.2607,   5.0499,   6.2485,   4.5821,   5.4630,   4.7747,   1.7118,   2.8565
198803,   4.2944,   5.4007,   6.4320,   5.1430,   4.7055,   2.3246,   6.8138,   3.9002,   3.1385,   4.4886,   2.7331,   1.0723,   1.4201,  -0.0233,   0.8167,  -0.9781,   1.3569,  -0.1001,  -0.0837,   4.3540,  -4.6036,  -4.2393,  -4.0224,  -3.8547,  -0.8088
198804,   0.9561,   1.1659,   2.6605,   0.9311,   3.9576,   2.0839,   4.8025,   2.8407,   2.1206,   2.4920,  -0.8234,   0.2245,   1.9396,   0.4099,   1.4494,   0.2850,   0.6798,   1.1620,  -0.6346,   1.1355,  -0.7834,   1.0224,   1.5543,   2.3734,   2.2737
198805,  -3.5680,  -1.9282,  -1.1208,  -1.6060,  -0.9677,  -4.4491,  -2.4210,  -2.8029,  -1.0400,  -0.8903,  -0.8124,  -1.7934,  -1.0411,   1.4263,   1.1756,  -0.7873,  -0.7993,  -0.5551,   2.2240,   1.0336,   0.0785,   0.3324,  -0.1791,   2.5403,   2.2133
198806,   6.4065,   6.7871,   5.8968,   6.3557,   4.7700,   7.5306,  11.3357,   7.9449,   5.5436,   8.7486,   6.8535,   7.4965,   6.6618,   5.9885,   5.8700,   7.3058,   6.6329,   6.6624,   3.9960,   8.4233,   4.1848,   7.1994,   5.3818,   3.0950,   3.0080
198807,  -0.8675,  -0.6796,  -0.7125,   1.1594,  -1.2085,  -2.6571,  -2.2216,   0.0088,   0.3638,   1.0505,  -4.1099,  -1.7594,  -1.6029,  -0.0509,  -0.0149,  -3.2824,  -3.4239,  -0.8126,   0.0734,   0.0492,  -1.0070,  -0.8795,   0.4257,   0.1091,   0.9321
198808,  -4.1409,  -2.4002,  -0.9615,  -1.5723,  -2.0155,  -4.2193,  -4.3709,  -1.9229,  -0.9181,  -0.9700,  -4.1095,  -2.5722,  -2.0748,   0.1767,  -0.9734,  -3.7686,  -3.1560,  -1.0971,   0.1742,   1.2272,  -2.8712,  -5.0870,  -2.3686,  -1.4478,  -3.1019
198809,   0.9726,   3.2041,   2.5049,   1.9642,   2.6112,   2.8238,   2.7830,   2.9299,   2.9711,   2.6484,   3.6174,   2.0718,   2.6931,   1.5470,   3.5720,   4.4898,   1.4394,   3.8891,   1.9848,   4.4568,   5.6810,   5.5633,   2.0260,   4.0710,   3.9770
198810,  -2.9320,  -1.8135,  -1.1038,  -2.2518,  -1.0313,  -2.2334,  -0.4795,   0.3768,   0.0306,  -0.4107,  -1.6650,   0.0813,   0.9739,   0.6807,   2.7964,  -1.4968,   0.8844,   0.8244,   1.0912,   2.5195,   1.8641,   5.5858,   1.6283,   2.3767,   4.3417
198811,  -4.8815,  -4.7206,  -3.4797,  -3.4484,  -4.0677,  -4.0388,  -3.3508,  -1.8389,  -3.4634,  -2.1039,  -2.8965,  -2.7261,  -3.7691,  -0.3638,  -1.2483,  -1.5994,  -2.5874,  -3.5039,  -1.7011,  -1.1906,  -1.9167,  -0.9643,  -1.8803,  -0.4481,   0.3438
198812,   1.7974,   4.3139,   3.2132,   4.9408,   2.5640,   5.2734,   4.3086,   4.0023,   4.9551,   2.7061,   4.3979,   4.2268,   3.2478,   2.2447,   3.1169,   3.2916,   3.1254,   1.3777,   2.1083,  -0.9213,   2.6534,   2.0183,   1.7397,   0.5584,   0.4246
198901,   5.1187,   5.9113,   4.4549,   4.5717,   5.4991,   3.8763,   4.8223,   4.7829,   3.9692,   7.1759,   4.8143,   4.9894,   4.9883,   3.9081,   5.6087,   4.8527,   5.6049,   6.1401,   5.8396,   8.3332,   7.6986,   6.9390,   6.4270,   6.4673,   8.2568
198902,  -1.1773,   0.2115,   0.9244,   1.3932,   1.6338,   0.9220,   1.7866,   1.4501,   0.8776,   1.7168,   0.1049,   0.8510,   0.2218,   1.3631,  -0.0185,  -0.3283,   0.1593,  -0.9619,   0.3443,   1.4533,  -3.0862,  -2.8755,  -2.5751,  -1.6499,  -2.5818
198903,   1.1382,   2.9654,   4.9101,   2.3489,   2.9523,   1.8309,   2.0124,   2.4215,   1.6487,   3.3329,   2.3079,   1.3028,   1.5139,   3.5066,   2.6131,  -0.4159,   1.7924,   3.1026,   0.6394,   3.3578,   3.0260,   0.3089,   3.9251,   2.7463,   1.1935
198904,   2.9022,   3.1750,   3.8814,   2.3461,   2.8270,   4.5770,   4.8680,   5.0799,   2.5968,   5.3925,   5.6009,   4.5592,   4.6463,   4.1056,   4.1661,   6.4844,   5.2479,   3.9411,   5.4381,   5.3336,   6.1588,   5.0415,   4.9411,   4.4452,   3.6675
198905,   2.7283,   5.8119,   2.5111,   3.9112,   3.5872,   5.2938,   2.2546,   4.5324,   3.6950,   3.6569,   5.7852,   4.5094,   3.8156,   4.1726,   3.7345,   4.4871,   2.6668,   3.3128,   3.9851,   6.3225,   4.6818,   3.0814,   4.4718,   4.3268,   3.3304
198906,  -3.3681,  -1.6854,  -2.5237,   0.8118,   0.6146,  -4.5155,  -1.6280,  -0.8500,  -0.6867,  -1.7029,  -3.3120,  -1.7375,  -1.2517,   0.4359,   2.6595,  -2.0460,  -1.4396,   0.1404,   2.0834,   3.2304,  -0.5038,  -0.4264,  -1.2098,  -0.6552,   0.7936
198907,   2.7596,   4.6385,   2.6201,   3.0712,   1.6626,   5.4837,   4.9626,   3.0809,   3.5749,   3.5458,   5.2888,   4.9670,   3.2364,   5.0139,   3.7373,   8.3375,   8.7165,   6.2747,   5.8397,   6.6458,  11.6267,   9.6163,   7.0002,   7.5384,   6.6810
198908,   2.2912,   0.1113,   0.5437,   2.4146,   1.7330,   3.2362,   3.0777,   3.2019,   3.7537,   2.5623,   3.0070,   2.7792,   5.1377,   3.0456,   1.8339,   3.5916,   3.8563,   3.6381,   3.4739,   1.5623,  -0.1202,   2.1757,   3.0090,   1.8298,   2.9389
198909,   1.2523,  -0.5958,  -0.1477,   0.4457,  -0.5223,   2.2541,   0.2252,   0.9365,   0.6917,  -0.8314,   1.5182,  -1.4952,  -1.3317,  -0.2834,  -1.2753,   0.3507,  -3.0228,  -3.4411,  -0.7375,   0.4981,   1.0627,  -0.9100,   0.1471,   0.7924,  -0.5005
198910,  -5.0506,  -5.5500,  -5.1831,  -4.4375,  -6.7809,  -5.1881,  -6.7837,  -4.9027,  -5.8445,  -7.5876,  -3.8200,  -5.9194,  -6.4450,  -4.9588,  -4.9788,  -2.8988,  -4.1066,  -6.6576,  -3.1315,  -4.4502,   0.1327,  -3.5008,  -2.8905,  -3.1029,  -0.2490
198911,  -0.6098,  -0.0224,  -0.6748,  -0.0789,  -1.1008,   0.2134,   1.4709,   0.6926,   1.7378,  -1.0692,   1.7541,   2.0862,  -0.2913,   0.9933,   2.2572,   2.1308,   1.9672,   0.2693,   0.5943,   0.9515,   1.9121,   2.4000,   2.6468,   1.2603,   1.1174
198912,  -0.8267,  -0.9007,  -1.1100,  -0.7842,  -1.7104,   1.0826,  -0.0763,   0.6773,   1.0788,  -0.4878,   0.1997,   0.4604,  -1.4394,   1.8274,  -0.2315,   2.6880,   2.0574,   1.4826,   1.2679,   2.2991,   0.6833,   0.9872,   4.4212,   5.0001,   1.0197
199001,  -8.2552,  -7.3808,  -5.1449,  -6.7942,  -6.3221,  -9.3278,  -9.6431,  -7.4490,  -8.1182,  -9.0925,  -9.6496,  -9.1531,  -8.0755,  -6.7970,  -7.6585,  -7.1045,  -5.5603,  -8.5891,  -8.4749,  -9.9357,  -7.7663,  -5.6844,  -7.2542,  -7.2721,  -5.7777
199002,   1.9806,   2.0157,   1.3265,   3.3711,   1.5517,   3.3242,   3.6207,   2.9406,   3.3095,   2.3137,   3.1449,   3.8018,   2.2388,   1.2065,   2.8637,   1.6667,   1.6169,   1.5040,   1.7890,   3.5044,  -0.0780,   1.8101,   2.4153,   1.3139,   2.1027
199003,   4.3324,   2.3012,   2.2844,   3.7544,   1.4660,   4.5154,   4.7448,   5.0638,   3.1580,   1.5859,   5.2579,   2.8740,   3.0041,   1.0419,  -0.4661,   3.7959,   4.1794,   2.1320,   1.7680,  -0.0864,   3.8656,   3.8316,   0.2520,   0.5918,   1.1352
199004,  -2.4838,  -2.5114,  -1.9770,  -2.5471,  -3.5520,  -4.0347,  -3.5586,  -2.0328,  -2.9615,  -5.5787,  -2.2936,  -1.8167,  -3.4323,  -5.5261,  -5.6807,  -2.8782,  -4.2035,  -5.7948,  -5.4389,  -6.0583,   0.4041,  -1.2821,  -3.9047,  -4.1426,  -4.1662
199005,   8.4713,   6.4827,   6.0711,   4.2398,   3.7148,  10.4664,   8.7973,   5.7681,   5.6961,   3.4815,   9.1817,   8.7880,   7.6287,   4.5628,   6.4727,  10.8930,   7.7313,  10.3715,   7.3945,   8.3733,  11.6485,  11.0804,   7.6561,   6.4053,   7.8290
199006,   1.1380,   1.7779,   2.6953,   0.4409,  -0.2409,   0.0413,   0.8559,  -0.9796,  -0.0902,  -0.0938,   2.0615,   0.5550,  -0.4381,  -1.6374,  -0.3081,   0.2621,  -1.8949,  -1.9088,  -1.6217,  -0.3770,   3.4328,  -2.1463,  -2.3826,  -3.4333,  -0.3027
199007,  -4.6380,  -5.0732,  -3.6890,  -2.8730,  -4.6236,  -5.4882,  -3.8986,  -4.4893,  -2.4022,  -4.5672,  -4.4969,  -1.4129,  -3.3816,  -4.7865,  -4.3768,  -2.3099,  -0.8204,  -4.3641,  -2.6741,  -2.0197,  -0.8546,  -1.4927,   2.2022,  -1.3959,  -2.0321
199008, -16.3870, -14.6848, -12.5982, -11.1714, -12.2965, -14.5426, -13.4921, -12.5466, -10.5495, -11.3790, -13.9123, -13.5858, -10.8170,  -9.0326, -10.0296,  -9.8630, -11.2551, -10.9606,  -9.8386, -10.0018,  -8.6799, -10.1487,  -6.5636,  -9.5301, -10.5847
199009, -10.5555,  -9.3357,  -8.0421,  -6.9073,  -8.8320,  -9.8539,  -9.0663,  -8.7492,  -7.2546,  -8.4215,  -9.4495,  -7.2512,  -6.6334,  -8.1483,  -8.4324,  -5.8589,  -6.3287, -10.1450,  -7.0897,  -7.0147,  -5.2109,  -5.2142,  -1.4950,  -6.6208,  -7.4122
199010,  -6.5607,  -6.7089,  -6.4840,  -5.6485,  -7.2262,  -6.5050,  -5.2572,  -4.3560,  -4.1021,  -7.9510,  -4.8653,  -4.9188,  -4.0726,  -2.4860,  -5.2452,  -0.9601,  -3.3818,  -6.9792,  -2.2221,  -1.2626,   1.6121,  -1.6554,  -0.9936,   0.4445,   0.9417
199011,   3.5208,   5.4215,   4.2128,   2.8059,   1.4382,  11.8480,   6.1550,   7.0326,   6.8318,   4.4418,  11.2360,   9.3047,   7.8050,   7.8738,   7.2700,   9.2404,   7.9061,  11.2875,   9.1988,   6.0376,   6.4143,   7.7204,   5.8681,   6.2189,   4.3463
199012,   0.4386,  -0.2456,   0.1900,   2.1473,   0.0962,   4.2986,   5.8244,   4.4077,   4.0426,   4.1087,   6.6505,   4.3837,   3.4977,   3.8503,   3.3353,   4.1040,   3.8202,   4.9085,   4.4422,   3.6116,   3.3185,   3.7116,   1.6152,   2.4046,   0.8058
199101,   7.8328,   7.2350,  10.6453,   8.7133,  11.3686,  10.0733,   6.6521,   7.5105,   6.4564,   8.8138,   9.3290,   9.1503,   7.0171,   8.0127,   3.9698,   8.4197,   4.0153,   8.2352,   4.2455,   5.3250,   5.2156,   5.9773,   1.7717,   6.0250,   3.9606
199102,  14.3831,  12.0530,  13.5955,  12.4347,  11.3904,  11.9743,  10.2437,  10.0622,   8.1456,  14.2039,   9.5275,  10.6268,   8.5192,   8.3927,   8.7503,   8.4966,   9.3505,   8.5178,   7.8619,   5.9178,   8.2012,   6.9735,   5.2134,   6.0825,   7.9574
199103,  10.4571,   8.6075,   7.7940,   6.5617,   7.8471,   7.6871,   5.2567,   5.8280,   6.3348,   6.2839,   7.6869,   2.8079,   1.8449,   4.6890,   6.1875,   4.9418,   4.0251,   3.5013,   3.7359,   3.0043,   4.5381,   1.7860,   0.2995,   1.7441,   1.1927
199104,   0.9265,   1.1485,   1.2079,   0.4133,   0.4978,  -1.5606,   0.8914,   0.7899,   1.5068,   1.6547,  -2.7704,  -0.6798,   2.8819,   2.4733,   1.4300,  -0.8536,   0.7962,   3.2838,   1.6484,  -0.3303,   0.0305,   0.0016,  -0.0180,   1.6354,  -0.1641
199105,   2.6764,   3.7860,   4.9213,   3.3698,   3.2570,   5.4419,   2.8139,   5.8608,   3.3743,   3.6285,   3.6960,   6.6656,   4.9844,   4.4125,   0.2570,   6.5360,   2.9062,   5.7482,   4.6143,   5.5082,   3.9683,   5.2633,   1.6527,   4.2744,   6.9031
199106,  -7.0193,  -3.6523,  -4.1382,  -3.9924,  -3.8419,  -5.2536,  -4.9488,  -3.0749,  -3.0732,  -5.6836,  -4.8221,  -4.5317,  -3.3319,  -2.1260,  -4.7723,  -5.2659,  -4.1726,  -5.9511,  -3.1900,  -3.4701,  -4.4053,  -5.6413,  -3.6881,  -5.1281,  -3.9635
199107,   2.7855,   4.1154,   2.2778,   3.4855,   2.5087,   4.1270,   3.7294,   2.9217,   3.9222,   2.0056,   6.1892,   4.0340,   3.8558,   2.6757,   7.3751,   5.9454,   3.6612,   2.6571,   4.5796,   7.1372,   6.4044,   3.0169,   4.8672,   4.6713,   0.8113
199108,   3.7660,   4.9642,   3.3036,   0.8912,   2.5648,   3.9931,   3.4807,   3.7487,   3.2501,   3.7228,   5.3952,   4.2688,   2.6667,   4.1050,   6.2040,   1.6617,   2.4808,   2.8089,   2.8636,   3.1384,   4.3292,   0.5920,   2.6484,   1.4335,   1.7558
199109,   4.4078,   2.4480,   0.2229,   0.3425,  -1.4219,   0.5631,   0.6227,   1.9861,   1.1513,  -1.5709,  -0.0215,  -0.2558,  -0.7153,   0.7364,  -3.7210,  -0.3706,  -1.7675,  -0.8980,   0.2090,  -1.0699,  -2.1176,  -1.1911,  -0.9900,   0.5191,  -3.8291
199110,   6.7438,   4.0105,   1.8304,   4.0238,   1.2581,   2.3269,   1.6157,   3.2404,   0.3751,   1.5758,   2.7646,   0.8199,   1.3806,   2.9397,   3.6022,   2.5311,   0.5155,   1.4563,   2.6295,   3.4508,   1.4452,   0.9375,   1.9438,   3.2627,   0.4944
199111,  -2.1445,  -2.9867,  -4.1670,  -3.3929,  -2.7336,  -4.7847,  -5.8368,  -2.8752,  -5.2109,  -6.9437,  -3.4218,  -4.5834,  -3.7775,  -5.0682,  -5.7455,  -2.4105,  -4.8911,  -4.0517,  -2.8979,  -6.2634,  -1.1949,  -5.4796,  -5.5360,  -3.7224,  -8.3265
199112,   6.6563,   3.5318,   5.4174,   4.5854,   4.8294,  11.4450,   6.8737,   5.4891,   5.6614,   7.9203,  14.4960,  10.9849,   7.7370,  10.0404,  11.1586,  13.3759,   9.0089,  10.0435,   8.4993,  11.0081,  15.3949,   8.9157,   8.3596,   6.9080,  12.8637
199201,  14.5367,  15.8768,   8.4654,  13.6570,  16.4923,   8.3389,   4.5771,   6.3005,   7.6801,   9.6148,   1.6412,   4.8216,   5.0091,   5.6900,   9.2883,  -0.2667,   2.0933,   1.3320,   0.5486,   6.2949,  -3.1964,  -2.0700,  -2.4594,   0.0073,   6.7812
199202,  -0.0566,   4.9218,   3.5052,   4.9843,   9.9959,   0.2710,   2.5209,   1.6144,   4.5256,   6.4159,   0.1350,   2.5817,   3.6223,   2.9072,   8.8931,  -0.5281,   2.8867,   2.8311,   2.2623,   4.9001,   0.1191,  -0.4262,   1.9312,   4.2604,  10.1094
199203,  -6.5470,  -5.6859,  -2.5645,   0.0123,  -1.1008,  -8.1263,  -2.6045,  -1.6345,  -0.5048,  -1.1267,  -5.2235,  -2.0969,  -0.3838,   0.0541,  -1.5204,  -5.6565,  -1.1487,  -2.7791,  -0.8686,  -2.2911,  -2.8032,  -1.7713,   0.1312,  -1.5094,   1.2247
199204, -10.0691,  -3.7562,  -5.0311,  -4.6047,  -2.5932,  -6.3280,  -3.2603,  -2.5921,  -2.5567,   0.4598,  -5.5369,  -1.7381,  -1.2501,   0.4885,   2.5799,  -1.9339,   0.5547,   1.7007,   3.4951,   3.9189,  -0.1888,   5.4920,   5.4749,   3.2759,   7.5061
199205,  -1.5023,  -0.1888,   0.1942,  -1.3064,   1.5819,  -0.1827,   0.4306,   1.9150,   0.6914,   4.0268,   0.0631,  -0.9812,   1.9355,   0.8389,   3.6567,   0.0683,   1.1650,   1.6084,   0.6079,  -0.0040,   1.1937,   0.3294,  -0.0847,   0.0870,  -0.0011
199206,  -8.9678,  -5.3534,  -5.0949,  -4.8274,  -4.5060,  -5.3526,  -6.2075,  -2.4216,  -3.3279,  -0.7644,  -4.8613,  -3.9814,  -2.3594,  -1.3872,  -0.5376,  -1.7747,  -4.2675,  -1.4636,   0.2245,  -1.0486,  -3.1033,   0.1291,  -2.2544,   0.4079,   0.7507
199207,   0.7456,   1.3031,   1.7322,   2.9701,   2.8025,   2.7894,   4.1387,   3.1490,   4.2544,   2.8278,   5.1637,   4.7048,   3.9292,   5.2757,   3.9643,   5.1827,   4.0804,   3.6976,   4.3115,   2.1903,   4.9297,   3.5437,   4.0402,   4.7401,  -0.2890
199208,  -4.6442,  -3.2365,  -0.9115,  -1.8741,  -3.3554,  -4.1567,  -3.1490,  -0.7710,  -0.2075,  -3.7834,  -4.0435,  -2.4047,  -2.1549,  -1.2000,  -3.0372,  -1.2277,  -2.6648,  -2.2567,  -1.4762,  -4.4206,  -0.6083,  -3.0864,  -1.2147,  -3.1692,  -8.3701
199209,   0.4720,   1.4940,   1.8581,   2.2547,   1.1009,   1.5508,   1.7046,   4.2081,   2.2766,   1.8551,   3.0512,   2.6911,   1.5441,   0.5365,   1.4931,   0.6483,   3.4831,   1.8602,   1.0054,   0.5560,   0.7346,   3.4344,   0.4322,   1.1031,   0.1727
